1000 0.0008316 0.0002024 0.000224889 0.000116844 0.000242489 0.000086044 0.000102177 0.000078222 0.000111466994 0.00023124399 0.000138844 0.000254711 0.000064534 0.000079688994 0.00019995599 0.000262533
10000 0.0072570676 0.00074457796 0.001091689 0.000524577 0.001648044 0.000168667 0.000725022 0.000148133 0.000476667 0.000888312 0.0009919549 0.001208044 0.000725022 0.00080324395 0.001303867 0.001991245
100000 0.08550325 0.0054789777 0.007567512 0.003298045 0.00998849 0.001990756 0.006944668 0.001110266 0.008239245 0.004152134 0.0040392 0.003827022 0.001195333 0.0019418669 0.0037150679 0.014385068
1000000 0.88146037 0.1818877 0.07891303 0.037369203 0.07363743 0.020900492 0.008266623 0.00860249 0.06602739 0.06827187 0.06868303 0.04318845 0.037015736 0.055632625 0.06467658 0.03605067
10000000 8.840193 3.3413393 0.98056847 0.49186188 1.4360946 0.22228312 0.16695459 0.11222593 0.52599514 0.47442907 0.8017377 0.5848505 0.35589942 0.33514413 0.45676404 0.6075516
