9.0 8.989011 1.6694765 0.61073864 0.41774386 0.407442 0.16070269 0.053306006 0.05092267 0.18426467 0.25397632 0.38666716 0.21375251 0.06292832 0.20831901 0.2385211 0.14685148
9.333333 8.989267 1.6798953 0.61125046 0.41914943 0.4074787 0.16097255 0.05339547 0.05092805 0.1850865 0.25422665 0.3874127 0.21382046 0.06329303 0.2083757 0.23855923 0.14741664
9.666667 8.989488 1.6866556 0.614197 0.4204802 0.40940246 0.16146584 0.05355974 0.051203784 0.18566486 0.25428286 0.39037734 0.2174138 0.06342552 0.21139362 0.23924807 0.14787376
10.0 8.989489 1.688772 0.61691725 0.42332748 0.41059336 0.16185695 0.053690758 0.051223826 0.18621632 0.25434056 0.39160883 0.21789438 0.06381468 0.21153638 0.24211833 0.14805904
10.333333 8.989515 1.6963899 0.61822647 0.42419672 0.4115687 0.16230771 0.05370152 0.051339205 0.18675558 0.25445104 0.39195496 0.21998683 0.06415543 0.21166837 0.24228553 0.14835578
10.666667 8.989605 1.6974019 0.62261575 0.4275813 0.4126604 0.16234194 0.053724006 0.05150445 0.18693304 0.25508952 0.39207622 0.22359385 0.064228766 0.21192016 0.24235691 0.14850931
11.0 8.9897375 1.7000751 0.63129103 0.43095803 0.4130559 0.16313589 0.05381494 0.05157583 0.18695895 0.2551233 0.39228985 0.2297558 0.06460814 0.21264176 0.2427314 0.14870533
11.333333 8.989754 1.7119155 0.6316582 0.43230933 0.4136949 0.16329086 0.053891696 0.051586095 0.18747325 0.25512964 0.3924028 0.23164438 0.06487654 0.21340197 0.24346328 0.14986402
11.666667 8.989895 1.7144499 0.6317242 0.4331737 0.41484034 0.16369273 0.053978227 0.051608093 0.18773775 0.25650534 0.39241162 0.23283434 0.06518454 0.21494736 0.2446195 0.14988846
12.0 8.990232 1.716605 0.6330227 0.4340522 0.41756886 0.16381544 0.054111693 0.05168534 0.1884046 0.2567889 0.392614 0.23399888 0.06539036 0.21622336 0.2447422 0.1505822
12.333333 8.990489 1.716737 0.6335898 0.43823415 0.42172393 0.16386433 0.054157652 0.05181245 0.18875366 0.25730127 0.3926531 0.23514484 0.06571401 0.21682468 0.24487323 0.15082125
12.666667 8.990577 1.7195818 0.635781 0.43841654 0.42299452 0.16394792 0.05439232 0.052118983 0.1888358 0.2573526 0.393009 0.23855484 0.065723784 0.21715811 0.24573904 0.15100655
13.0 8.990622 1.7257531 0.6383364 0.43887657 0.4241737 0.16400366 0.055016626 0.052166894 0.18888468 0.25736287 0.3930139 0.24145442 0.06576583 0.21783914 0.24600793 0.15153797
13.333333 8.990931 1.7314594 0.6391729 0.44118953 0.42551768 0.164319 0.055068452 0.052219696 0.189685 0.25800183 0.39335954 0.24345545 0.06592178 0.21828793 0.24629833 0.15166508
13.666667 8.990949 1.7481892 0.64539206 0.44177032 0.425702 0.16434199 0.055808138 0.052228495 0.19100353 0.2582595 0.3935585 0.24441172 0.06595014 0.21840966 0.24635015 0.15216716
14.0 8.991078 1.7578666 0.64559835 0.4417757 0.42731875 0.16459033 0.055828184 0.052311115 0.19126068 0.25840273 0.3943828 0.24521495 0.06599463 0.21850353 0.2464367 0.15255976
14.333333 8.991534 1.7656851 0.645637 0.44193947 0.42945713 0.16462895 0.055845782 0.05249152 0.19134673 0.25854206 0.39517137 0.24600598 0.06619116 0.21935861 0.24683172 0.15362309
14.666667 8.99157 1.768501 0.64653265 0.44248313 0.4361334 0.16466856 0.05602374 0.052554093 0.19144744 0.25879726 0.3962127 0.24746238 0.06628308 0.21944122 0.24760172 0.15395406
15.0 8.991632 1.7730031 0.647197 0.44339538 0.43728623 0.1647585 0.05614987 0.052605428 0.19169629 0.26002342 0.39712304 0.24869145 0.06630165 0.21995112 0.2476951 0.15474801
15.333333 8.992119 1.7756124 0.6476522 0.44349706 0.43735173 0.16532904 0.05618116 0.052615207 0.19172268 0.26091465 0.39993024 0.25024807 0.06632854 0.21995163 0.24808523 0.15510784
15.666667 8.992257 1.7816365 0.6478287 0.4440945 0.43801516 0.16543561 0.056201205 0.052690007 0.19213383 0.26118353 0.40055403 0.25107968 0.06686778 0.22033685 0.24816002 0.15535913
16.0 8.992279 1.8106471 0.64812595 0.44485766 0.44121835 0.16546495 0.056334183 0.052712496 0.19235091 0.26216865 0.4006675 0.2515319 0.06694258 0.22107509 0.24836928 0.15591645
16.333334 8.992409 1.8152314 0.6485244 0.44900146 0.4430913 0.16618851 0.056354225 0.052761383 0.19385523 0.2622899 0.40092754 0.2517768 0.06704868 0.22132003 0.24844505 0.15618779
16.666666 8.992432 1.8187251 0.6486329 0.44934514 0.44322574 0.16622418 0.056416806 0.052814182 0.19401948 0.26236567 0.40093097 0.2521997 0.0670741 0.2214266 0.24871883 0.15653783
17.0 8.992517 1.8192815 0.64923674 0.44977194 0.4435792 0.16626918 0.056526806 0.05308845 0.19417006 0.26254654 0.40153575 0.253243 0.06715378 0.22149552 0.24935292 0.15663514
17.333334 8.992601 1.8295358 0.6495212 0.45037574 0.4441214 0.16649601 0.056575693 0.053100184 0.19461936 0.2635356 0.40176943 0.2535295 0.06724667 0.2215801 0.24937442 0.15699789
17.666666 8.992652 1.8357663 0.65139365 0.45085874 0.44432575 0.16654246 0.05676538 0.053235605 0.19462083 0.2638108 0.40219137 0.253924 0.0673425 0.22182357 0.2496614 0.15713085
18.0 8.992675 1.8532128 0.65166694 0.45126843 0.4453011 0.16667543 0.056774672 0.053262495 0.1947357 0.26516116 0.40237662 0.25425893 0.067430496 0.22190425 0.25029793 0.15718171
18.333334 8.99269 1.8636975 0.6517193 0.45271653 0.4459332 0.16683336 0.056901783 0.053297207 0.1953962 0.26521736 0.40288216 0.25449798 0.06751312 0.22473687 0.2504451 0.15736847
18.666666 8.992699 1.8859029 0.65329885 0.45295414 0.44723117 0.16719659 0.056953117 0.053305026 0.19552723 0.26601326 0.4029237 0.2550783 0.06751557 0.2250434 0.2505067 0.15744033
19.0 8.992842 1.8870273 0.65338737 0.45301768 0.44732654 0.1672665 0.05705334 0.05338814 0.19562109 0.26636037 0.40332603 0.25531933 0.06756641 0.22517833 0.251395 0.1578505
19.333334 8.992895 1.8976234 0.65424925 0.45462564 0.44746193 0.16737601 0.05716383 0.053442895 0.19637007 0.2665628 0.40653607 0.25552613 0.06770281 0.2253558 0.25151184 0.15786713
19.666666 8.99297 1.9123327 0.6572085 0.45546457 0.44875214 0.16751143 0.057262093 0.05365067 0.19653775 0.26704875 0.4078292 0.25576517 0.06782014 0.2253695 0.25221047 0.15807638
20.0 8.992994 1.920872 0.65819854 0.45558387 0.45018604 0.16754663 0.05747965 0.05369125 0.1966722 0.26713136 0.4081983 0.25597098 0.067981966 0.22567749 0.2526671 0.15828122
20.333334 8.993099 1.9227455 0.658858 0.4556841 0.45019826 0.16756032 0.05748258 0.053838894 0.19680518 0.2674335 0.4087439 0.25612843 0.06846792 0.2259234 0.25304696 0.15879112
20.666666 8.993136 1.926897 0.6606605 0.45681095 0.45096534 0.16757207 0.05764147 0.053936183 0.19698362 0.26756746 0.4094865 0.2561563 0.06853343 0.2260554 0.25323322 0.15929371
21.0 8.993355 1.9326689 0.6612702 0.4572725 0.45198956 0.1676581 0.05779058 0.053970408 0.19699976 0.26786956 0.40997005 0.25617048 0.06881552 0.22615415 0.25361603 0.15939833
21.333334 8.993456 1.9431233 0.66169214 0.45749298 0.45393094 0.16774268 0.057838496 0.05414885 0.19743048 0.26803043 0.41009668 0.2565567 0.06885317 0.22667335 0.25442368 0.16058241
21.666666 8.993576 1.9481325 0.6619996 0.45803222 0.45483834 0.16812353 0.05796365 0.05432045 0.19743781 0.26806366 0.41067356 0.25768164 0.06888005 0.22698575 0.25507584 0.16120966
22.0 8.993593 1.9487793 0.66203386 0.4589758 0.46311617 0.16814063 0.058296096 0.05432632 0.19793011 0.26843327 0.41129053 0.25809816 0.068884455 0.22847393 0.2551971 0.16122188
22.333334 8.993664 1.9527326 0.6624044 0.45939425 0.466974 0.1681822 0.058410984 0.05434441 0.19839455 0.268511 0.41324657 0.2585934 0.06933765 0.22957443 0.25529292 0.16126198
22.666666 8.993757 1.9550269 0.6631651 0.4594979 0.46761298 0.16821398 0.058703337 0.054349784 0.19880424 0.26876378 0.41336343 0.26015246 0.06942027 0.2296365 0.2559666 0.16171126
23.0 8.993759 1.9551604 0.66596496 0.4596578 0.4687115 0.16922206 0.05877667 0.054437783 0.19921735 0.26948047 0.41362253 0.2602302 0.069635384 0.23010828 0.25639096 0.16196401
23.333334 8.993806 1.9563301 0.66642606 0.46077296 0.4691921 0.16940492 0.058824584 0.05444805 0.19951363 0.2695636 0.4138797 0.2602434 0.0696476 0.23130608 0.25642174 0.16240646
23.666666 8.993906 1.9663627 0.6698678 0.46100464 0.46942186 0.16956183 0.058861252 0.05468467 0.1995449 0.26981536 0.41437787 0.26028544 0.06968917 0.23140433 0.25689012 0.16282496
24.0 8.993953 1.9690804 0.67109543 0.46121293 0.47124153 0.17007321 0.05902405 0.054763872 0.19986024 0.27014828 0.41454652 0.2603006 0.06987347 0.2314801 0.25707686 0.16322486
24.333334 8.993987 1.980972 0.67382437 0.46139482 0.4721186 0.1706286 0.059162408 0.054956496 0.2004078 0.2701576 0.4147245 0.26084766 0.069986895 0.2323391 0.25713846 0.16324198
24.666666 8.994005 1.9862204 0.67447263 0.4614877 0.4730812 0.17083783 0.05942738 0.055139825 0.20081848 0.2706665 0.41497332 0.26159373 0.0701052 0.23237771 0.25716293 0.1633373
25.0 8.994036 1.9915693 0.6772066 0.4615048 0.47404578 0.17107692 0.05982387 0.055215117 0.20092113 0.27092856 0.4157008 0.262285 0.07011449 0.2325141 0.25753006 0.16366778
25.333334 8.994037 1.9985071 0.6781662 0.4631861 0.47627854 0.17130816 0.059840493 0.055331957 0.20125602 0.27104297 0.41594034 0.26243803 0.07012281 0.23350215 0.25779408 0.16379002
25.666666 8.994039 2.0064013 0.67843705 0.4634442 0.47680166 0.17159463 0.05992067 0.05552067 0.20154153 0.27161008 0.41597357 0.262945 0.07013258 0.23417291 0.25791237 0.16419531
26.0 8.994073 2.0127103 0.68065274 0.46417364 0.4771248 0.17165624 0.060029693 0.055704493 0.2018329 0.27164626 0.41690543 0.26322415 0.070199564 0.23430394 0.25838757 0.16489588
26.333334 8.994219 2.0209017 0.68071723 0.46483952 0.47769487 0.17174082 0.060179293 0.055714272 0.20186518 0.27169222 0.41803426 0.26329944 0.070587255 0.23432349 0.25843257 0.16520926
26.666666 8.994332 2.0237958 0.68176836 0.46550196 0.48211196 0.17180486 0.06058067 0.05578418 0.20189108 0.2722246 0.41829386 0.263341 0.07073929 0.2343357 0.25887647 0.16524056
27.0 8.994335 2.0261753 0.6827681 0.46651593 0.48508635 0.17186303 0.060601205 0.05578663 0.20279163 0.27266803 0.4192545 0.26476806 0.070749566 0.23486078 0.25893122 0.16633078
27.333334 8.994342 2.0265884 0.68308437 0.46832773 0.4867794 0.172084 0.060725875 0.05582672 0.20325948 0.27280346 0.42043424 0.2652208 0.07098472 0.23604047 0.2590515 0.16641633
27.666666 8.994353 2.0280669 0.6846904 0.46897942 0.48767945 0.17213535 0.06088232 0.055837963 0.20366088 0.27293155 0.42053103 0.26532784 0.07100183 0.23720305 0.2591615 0.16772704
28.0 8.994374 2.0301945 0.6853118 0.47069788 0.4894179 0.1723348 0.061396137 0.055849206 0.20389847 0.27338573 0.42075053 0.26563242 0.07132303 0.2373986 0.2596406 0.16806878
28.333334 8.99439 2.03242 0.68550295 0.47076386 0.4894502 0.17234361 0.061716363 0.055889294 0.20442255 0.27363554 0.4212751 0.26571357 0.07162761 0.23767237 0.25979215 0.16827948
28.666666 8.994397 2.0335252 0.68596154 0.47275367 0.49007058 0.17245656 0.06192903 0.05608436 0.20444405 0.27414495 0.42138705 0.26571846 0.071658894 0.23774964 0.26016372 0.16857772
29.0 8.994457 2.0386424 0.6864573 0.47462854 0.49068266 0.17260273 0.06224534 0.056092672 0.20462838 0.275177 0.4217386 0.26635256 0.07170925 0.23940745 0.2604106 0.16882655
29.333334 8.994477 2.0442226 0.687373 0.47513697 0.49192443 0.17263646 0.062393963 0.05615378 0.20497158 0.2754278 0.42245382 0.26636088 0.07179677 0.2394187 0.26055482 0.16887201
29.666666 8.99448 2.0458746 0.68740815 0.4754034 0.4933261 0.17263792 0.062511295 0.056180183 0.20512313 0.27596903 0.42255992 0.2669451 0.07179725 0.24021363 0.26129255 0.16908176
30.0 8.994494 2.047832 0.68775874 0.47608933 0.49398756 0.17311215 0.062707335 0.056211963 0.20537491 0.2769893 0.42357972 0.2672003 0.07208521 0.2405231 0.261493 0.16941518
30.333334 8.994576 2.0518014 0.6878267 0.47636408 0.49614552 0.17376581 0.06272543 0.05626134 0.20646758 0.27705777 0.42377773 0.26778892 0.07209449 0.2408922 0.2615722 0.17028393
30.666666 8.994611 2.0528853 0.68839085 0.476919 0.49661145 0.174043 0.062779695 0.056384537 0.20666705 0.2771213 0.42642018 0.26791945 0.07210329 0.24227186 0.26165825 0.17157508
31.0 8.994651 2.0759926 0.6887228 0.4771155 0.49684852 0.17408895 0.063203566 0.05655125 0.20667633 0.2773853 0.42650524 0.268027 0.072275385 0.24274558 0.26182836 0.17168118
31.333334 8.994665 2.0783305 0.6889159 0.47759804 0.49824432 0.17412856 0.06339129 0.05662214 0.20682056 0.27771774 0.426625 0.2683492 0.0723052 0.24318412 0.262132 0.1717804
31.666666 8.994694 2.084674 0.6892229 0.47924316 0.4993751 0.17416228 0.06347489 0.05682796 0.20699851 0.27799788 0.42689833 0.2696242 0.07235166 0.24329607 0.26298803 0.17265455
32.0 8.994841 2.0863566 0.6903645 0.4794964 0.50189775 0.17453091 0.06354725 0.056861207 0.20735686 0.27823696 0.42719555 0.27030915 0.07239565 0.2439678 0.26317674 0.17311753
32.333332 8.994875 2.086952 0.69037914 0.47959563 0.5027993 0.17469664 0.06377018 0.05725378 0.20753188 0.27840856 0.4274845 0.270404 0.07300969 0.2442318 0.26324323 0.17327398
32.666668 8.995008 2.0950046 0.6909726 0.482858 0.50455046 0.17473331 0.063826896 0.057420008 0.20767856 0.27855623 0.4281968 0.2714991 0.07338027 0.24439363 0.26369253 0.1733786
33.0 8.995028 2.0975254 0.6918873 0.4833083 0.50541633 0.17481399 0.06384938 0.057433207 0.20825006 0.2791561 0.4282012 0.27169365 0.073415965 0.24574637 0.26371646 0.1734182
33.333332 8.995036 2.1075191 0.6920233 0.4833987 0.5068991 0.17485504 0.06398383 0.057525117 0.20832683 0.27951738 0.42930073 0.2718374 0.073615916 0.24595465 0.263803 0.17371103
33.666668 8.995049 2.1174133 0.69448876 0.4836539 0.50939685 0.17526668 0.06410458 0.05763805 0.20838255 0.27984148 0.42948747 0.27191612 0.07383298 0.246313 0.2638524 0.17400193
34.0 8.995054 2.1233606 0.6945841 0.48402888 0.5099043 0.17554781 0.06418183 0.05766005 0.2086622 0.2802805 0.42963904 0.27198747 0.07494081 0.24670607 0.26397607 0.17403224
34.333332 8.9951105 2.1462507 0.69525534 0.48410323 0.51053596 0.17568126 0.06419405 0.057860006 0.20959158 0.28053817 0.43116727 0.27210924 0.07509432 0.24700087 0.2642435 0.17412709
34.666668 8.995148 2.1473632 0.6961461 0.48515674 0.51062393 0.17570375 0.06428498 0.057898626 0.20985411 0.28058708 0.4321749 0.27220404 0.07520432 0.24798451 0.26468888 0.17420824
35.0 8.995315 2.1624687 0.69748807 0.48579183 0.5106865 0.17587095 0.064322144 0.058068763 0.209903 0.2808085 0.43272978 0.27374846 0.076039344 0.24873593 0.26470795 0.17432263
35.333332 8.995322 2.188766 0.6981319 0.4865105 0.51111823 0.17587633 0.064438984 0.058439337 0.21054198 0.28086573 0.4333668 0.27377978 0.076211914 0.24909918 0.26550484 0.1747245
35.666668 8.9953785 2.1995265 0.6985099 0.48682192 0.5116325 0.17612223 0.064536765 0.058590405 0.21062948 0.28087062 0.4344223 0.27390102 0.07643437 0.2499826 0.26579326 0.17491126
36.0 8.995937 2.2015998 0.69864815 0.48717 0.5172264 0.17621954 0.06476165 0.058617294 0.21107145 0.28101042 0.43487552 0.2741704 0.0772469 0.25040597 0.2662973 0.17505598
36.333332 8.99596 2.2017412 0.69997406 0.48985058 0.5175525 0.17623322 0.064992405 0.058833383 0.21149385 0.28103536 0.43635833 0.27511883 0.077868275 0.2512586 0.26652417 0.17510143
36.666668 8.995978 2.2049503 0.7002728 0.4904612 0.5183328 0.1763872 0.06505107 0.05894534 0.21233866 0.2810373 0.43652502 0.27590448 0.078770764 0.25143656 0.2672404 0.17527744
37.0 8.996092 2.214118 0.7033088 0.49162132 0.5184447 0.17640823 0.06507503 0.05913747 0.21254447 0.2811713 0.43662134 0.27616653 0.07885289 0.25196016 0.26737043 0.17557615
37.333332 8.996119 2.2194624 0.70382255 0.49214152 0.5196058 0.176507 0.065199204 0.059345737 0.21318686 0.28121087 0.43769836 0.2763029 0.07926601 0.2521836 0.2673758 0.17598192
37.666668 8.996141 2.2212 0.7041286 0.4924422 0.5219046 0.17770234 0.06532045 0.059347205 0.21444575 0.28132138 0.43797505 0.2765943 0.079486005 0.25259718 0.26740023 0.176111
38.0 8.996342 2.2218423 0.7044454 0.4928235 0.5227005 0.1777038 0.06548325 0.059638582 0.21463495 0.2813321 0.4380137 0.27682263 0.07951632 0.25360918 0.26805 0.1762518
38.333332 8.996382 2.2219865 0.70448065 0.49314225 0.52587783 0.1779492 0.0655693 0.059796005 0.21508913 0.28216276 0.43847713 0.27711496 0.07956081 0.25474828 0.26827535 0.17626157
38.666668 8.996388 2.2489986 0.7049573 0.49351332 0.5263848 0.17797366 0.06564556 0.05985125 0.21545628 0.28252402 0.44003037 0.27725723 0.08028779 0.2547488 0.26882827 0.17638281
39.0 8.996539 2.2501984 0.70522666 0.49352702 0.5275112 0.17807536 0.06566512 0.060248718 0.21550763 0.2826169 0.44036865 0.2775789 0.08075614 0.2547698 0.26884246 0.17658521
39.333332 8.996597 2.2588942 0.70534647 0.493814 0.52985734 0.17812277 0.06591249 0.060603164 0.21553157 0.28273278 0.4425139 0.27766547 0.081086144 0.25514135 0.2688679 0.17681205
39.666668 8.996736 2.2607727 0.7059615 0.4950284 0.5304406 0.17846598 0.06624005 0.060801163 0.2158909 0.28337666 0.44374496 0.27772164 0.08148165 0.2568867 0.26941398 0.17695141
40.0 8.996761 2.264377 0.7060045 0.49547377 0.5305164 0.17863904 0.06635592 0.06086912 0.21619451 0.28382105 0.44390088 0.27772364 0.08151588 0.25698888 0.2701566 0.17745544
40.333332 8.996769 2.2670035 0.7078207 0.4958693 0.53331625 0.1786454 0.06637694 0.061061252 0.21636073 0.28433928 0.44399768 0.27794507 0.082753256 0.2580864 0.27028322 0.17757815
40.666668 8.996812 2.2959485 0.7087526 0.49655864 0.53366333 0.178816 0.06638085 0.06131645 0.21838963 0.28450257 0.4443722 0.27843788 0.08384983 0.25990754 0.2715519 0.17788126
41.0 8.996877 2.3043537 0.70924586 0.4974308 0.5351207 0.17883313 0.06647032 0.061337475 0.2188037 0.28490296 0.444489 0.27862415 0.086277165 0.26078022 0.27157193 0.17823815
41.333332 8.996923 2.3151767 0.7093534 0.49845746 0.5360951 0.17888446 0.06677587 0.06138245 0.21884331 0.28496015 0.44454327 0.27935895 0.0868301 0.26091513 0.27241233 0.1786146
41.666668 8.996985 2.3222718 0.7093685 0.4985347 0.53632486 0.1798989 0.0669641 0.061472405 0.21905158 0.28511512 0.44470707 0.2813326 0.0873664 0.2621711 0.27286553 0.17871383
42.0 8.9970045 2.3240876 0.70964724 0.49854645 0.5373608 0.17992873 0.06712689 0.061526675 0.21923198 0.28545395 0.44520134 0.28142598 0.087912016 0.26349992 0.27320826 0.17879255
42.333332 8.99706 2.3264675 0.7103781 0.49865353 0.5376361 0.180027 0.06719729 0.06172663 0.21946028 0.2854686 0.4454062 0.2815438 0.08804303 0.26424935 0.27383795 0.17879891
42.666668 8.997164 2.327597 0.71040106 0.49865642 0.53995925 0.18007588 0.06725498 0.061828807 0.22023664 0.2856749 0.44714075 0.28172177 0.08830703 0.26493135 0.27436152 0.17890793
43.0 8.997198 2.3320124 0.7109208 0.49930325 0.5423944 0.1800798 0.06735863 0.062229205 0.22060673 0.285803 0.44825152 0.28180146 0.08934446 0.26583776 0.2745483 0.17893873
43.333332 8.997373 2.3334625 0.7113764 0.49951446 0.5464664 0.18026704 0.06760747 0.06232845 0.2214701 0.28728238 0.4487634 0.28190804 0.08980645 0.2659096 0.2745903 0.17940953
43.666668 8.997391 2.341181 0.7120882 0.49989676 0.5476157 0.18116513 0.067617744 0.062350452 0.22195558 0.2876637 0.44892862 0.28195348 0.09118757 0.2661844 0.27465144 0.17947161
44.0 8.997473 2.3413033 0.71266997 0.50236565 0.54839504 0.18131521 0.067963384 0.06267996 0.22233398 0.28857207 0.45027792 0.28219256 0.0912917 0.2682284 0.27522492 0.17951758
44.333332 8.997512 2.3435688 0.71374464 0.50334394 0.54853195 0.18187107 0.06810174 0.06274107 0.22388229 0.28909665 0.45043927 0.2823901 0.093561605 0.2685384 0.27525866 0.17965005
44.666668 8.9976015 2.3467531 0.71466076 0.50349206 0.5487465 0.18235363 0.06887761 0.062882364 0.22409691 0.28922915 0.45044908 0.28330284 0.0951417 0.2711608 0.27526844 0.18006366
45.0 8.997735 2.3503313 0.71556574 0.5037756 0.55073583 0.18245335 0.06913037 0.063125335 0.22422354 0.2892565 0.4512665 0.2836382 0.09848227 0.27341017 0.2759035 0.18025628
45.333332 8.997752 2.3529482 0.71703875 0.5042591 0.550752 0.1826792 0.06924574 0.06314734 0.22426948 0.28979382 0.4529067 0.2839037 0.10099565 0.2741176 0.27595386 0.18025823
45.666668 8.997781 2.3649783 0.71803606 0.50470304 0.5526102 0.18268606 0.06924672 0.06335463 0.2242822 0.2898295 0.4542311 0.2840782 0.10147574 0.27487293 0.27604136 0.18085028
46.0 8.997838 2.3661761 0.7185191 0.50585973 0.55339736 0.18299651 0.06949067 0.06341281 0.22454375 0.28986028 0.45501286 0.2841701 0.102439836 0.27591816 0.27650583 0.1812326
46.333332 8.997841 2.3663864 0.71904117 0.5060753 0.5538398 0.18321261 0.06963441 0.063527204 0.22694957 0.29009202 0.4551693 0.28450695 0.10386739 0.27611908 0.27703428 0.1812326
46.666668 8.998181 2.371662 0.7201798 0.5065349 0.55387205 0.18341354 0.06983534 0.06391636 0.22776797 0.2908371 0.4561241 0.2846551 0.104258016 0.27651703 0.27741563 0.18159975
