0.33333334 0.000359823 0.00018724399 0.000132 0.0001232 0.000014177999 0.000007822 0.000006844 0.000012711999 0.077237114 0.12772468 0.0000073329998 0.08671374 0.000003911 0.07520627 0.07613223 0.000012711
0.6666667 8.839594 1.385766 0.6148443 0.32633582 0.4273642 0.12223837 0.039458226 0.035740715 0.18209304 0.26547647 0.119917125 0.29968208 0.04882485 0.15819615 0.21919483 0.19226536
1.0 8.926666 1.4192358 0.6608194 0.33763158 0.43764213 0.14162916 0.046810627 0.043961383 0.18216148 0.26679453 0.12860858 0.3011238 0.04965205 0.16946748 0.22067176 0.21645802
1.3333334 8.944701 1.4865783 0.6734029 0.33767265 0.45282164 0.14429851 0.051236052 0.045350805 0.18245776 0.26955283 0.12931943 0.30396572 0.049807515 0.17104073 0.22790927 0.21956149
1.6666666 8.945948 1.5074689 0.68401825 0.35168275 0.45703733 0.14507143 0.053706408 0.047265783 0.18463282 0.27140766 0.12958783 0.30882138 0.049865205 0.17229913 0.23071404 0.22019705
2.0 8.952367 1.5537453 0.6924716 0.352947 0.46238822 0.14566104 0.056005158 0.047330808 0.18523268 0.28109547 0.12991637 0.31149462 0.05170587 0.1743984 0.23092277 0.22139043
2.3333333 8.954854 1.567753 0.7148627 0.35315382 0.46640053 0.14824335 0.05750067 0.04771654 0.18619043 0.2826047 0.13137767 0.3126401 0.05177285 0.17555073 0.23177834 0.22249629
2.6666667 8.957749 1.5691135 0.71535796 0.3568425 0.46834633 0.15085891 0.058100052 0.047879826 0.1864994 0.28593746 0.13282673 0.3137122 0.05196205 0.1778084 0.23211713 0.22263072
3.0 8.9603405 1.582864 0.7156214 0.35804614 0.46849102 0.15181908 0.058231562 0.04858774 0.18758033 0.2866009 0.13613357 0.31568536 0.052480757 0.17927508 0.2326026 0.2234105
3.3333333 8.96051 1.5839255 0.7185509 0.358909 0.47296488 0.15330824 0.059909917 0.048720714 0.18820024 0.28767303 0.1364088 0.31701025 0.052646495 0.17948678 0.23280549 0.22577967
3.6666667 8.961393 1.5999918 0.72714454 0.3703006 0.4918335 0.15499441 0.060781606 0.04878134 0.1886021 0.29192147 0.13698913 0.32116044 0.052756984 0.18114851 0.23344643 0.22879563
4.0 8.961462 1.623388 0.7284763 0.3722899 0.49641392 0.15702966 0.060817294 0.048787694 0.18896633 0.2923033 0.13811846 0.3230363 0.052950583 0.18145455 0.23445305 0.22980127
4.3333335 8.965042 1.6258583 0.7286127 0.3785863 0.496719 0.1570937 0.060985472 0.049016494 0.1892841 0.2969179 0.13863814 0.32472196 0.05304934 0.18246558 0.2354323 0.23018505
