1000 0.000895156 0.00070693396 0.000239067 0.000107554995 0.000117334 0.015824847 0.000091910995 0.000089955 0.000132 0.0001276 0.00021364499 0.000121244 0.000092889 0.007913156 0.0001232 0.00039991198
10000 0.0068825777 0.00077293295 0.00090297795 0.00024346699 0.000352 0.000135911 0.0001188 0.0001188 0.00040773398 0.000358356 0.000293333 0.000344178 0.000129555 0.000188222 0.000352 0.0026522218
100000 0.084165655 0.004512934 0.00622649 0.001748267 0.010535557 0.0007128 0.000393556 0.000342711 0.005718534 0.0031445338 0.0014715559 0.003136712 0.00093328895 0.001882223 0.003029645 0.026275825
1000000 0.8943343 0.044866808 0.05655125 0.036063872 0.058506317 0.0176088 0.004969556 0.007805112 0.029583648 0.043763872 0.011060134 0.04407676 0.008161022 0.024528047 0.04195547 0.05273156
2000000 1.7929196 0.4566946 0.13356446 0.08598969 0.11016819 0.03765716 0.016153868 0.020692224 0.064762145 0.09111619 0.023654403 0.07789272 0.02889627 0.04639556 0.072608314 0.084172495
4000000 3.5878665 1.222281 0.28033724 0.19348563 0.20919558 0.068536855 0.038266316 0.03630196 0.1040165 0.14085673 0.06905654 0.13006596 0.07130005 0.10272974 0.12618859 0.12931895
8000000 7.191537 2.1289496 0.71847165 0.41493714 0.42081213 0.15233193 0.0781225 0.09190819 0.17085397 0.30181363 0.16268954 0.25022364 0.12677819 0.22841625 0.2938198 0.20599188
